Fibro_1,AC103996.3
Fibro_1,AC010737.1
Fibro_1,KIAA1755
Fibro_1,GAL
Fibro_1,AC073869.5
Fibro_1,A2ML1
Fibro_1,KERA
Fibro_1,ENO4
Fibro_1,LINC02511
Fibro_1,AICDA
Fibro_1,AC002074.1
Fibro_1,AC018618.1
Fibro_1,AL445183.2
Fibro_1,FOLH1
Fibro_1,TNXB
Fibro_1,AC073862.1
Fibro_1,AL606970.4
Fibro_1,AC015818.2
Fibro_1,PSORS1C1
Fibro_1,AC007906.2
Fibro_1,FAP
Fibro_1,KCNIP1
Fibro_1,AC007285.1
Fibro_1,AL445426.1
Fibro_1,OLFM4
Fibro_1,C10orf82
Fibro_1,AC007529.2
Fibro_1,AC093326.1
Fibro_1,MCOLN3
Fibro_1,AP001476.1
Fibro_1,MEG3
Fibro_1,AC022710.1
Fibro_1,STK32B
Fibro_1,PLD5
Fibro_1,DCSTAMP
Fibro_1,HAS1
Fibro_1,LRRTM4
Fibro_1,LINC01322
Fibro_1,HAS2
Fibro_1,AADACL2-AS1
Fibro_1,GFPT2
Fibro_1,LINC01705
Fibro_1,AC009509.1
Fibro_1,AP000851.2
Fibro_1,AC007389.5
Fibro_1,AMPH
Fibro_1,MMP19
Fibro_1,FLG2
Fibro_1,AL365255.1
Fibro_1,TNN
Fibro_1,PABPN1L
Fibro_1,TRIM17
Fibro_1,ELANE
Fibro_1,LMX1A
Fibro_1,PCDH8
Fibro_1,NTRK1
Fibro_1,CAMK2N2
Fibro_1,TSKS
Fibro_1,AC011731.1
Fibro_1,LINC01250
Fibro_1,PI16
Fibro_1,CDH18
Fibro_1,LINC01581
Fibro_1,AL158198.1
Fibro_1,AL445250.1
Fibro_1,ABCA8
Fibro_1,KNDC1
Fibro_1,ZNF98
Fibro_1,NKX3-2
Fibro_1,RAMP2-AS1
Fibro_1,RNF212
Fibro_1,LOR
Fibro_1,KIRREL3
Fibro_1,LINC02438
Fibro_1,CYP4B1
Fibro_1,AL359636.1
Fibro_1,AP002754.1
Fibro_1,AC006441.4
Fibro_1,AL049775.3
Fibro_1,LINC00968
Fibro_1,TMEM221
Fibro_1,AC009271.1
Fibro_1,LINC02590
Fibro_1,AC005291.2
Fibro_1,LPAR4
Fibro_1,RNF112
Fibro_1,FREM1
Fibro_1,LINC02285
Fibro_1,HMCN2
Fibro_1,DUOXA1
Fibro_1,CARMIL1
Fibro_1,AC090337.1
Fibro_1,TMEM59L
Fibro_1,AL158847.1
Fibro_1,TENM1
Fibro_1,OR2A7
Fibro_1,AC078909.1
Fibro_1,LINC00648
Fibro_1,TNMD
Fibro_1,PTPRZ1
Fibro_1,DNM3OS
Fibro_1,F3
Fibro_1,AC092535.4
Fibro_1,PTGIR
Fibro_1,PON3
Fibro_1,PRDM8
Fibro_1,RFX8
Fibro_1,ADAMTSL2
Fibro_1,AC008780.1
Fibro_1,AC015722.2
Fibro_1,CCIN
Fibro_1,ZNF365
Fibro_1,AC024909.2
Fibro_1,CNTNAP4
Fibro_1,AP001033.1
Fibro_1,RBPMS-AS1
Fibro_1,HAND2-AS1
Fibro_1,GALNT12
Fibro_1,SOAT2
Fibro_1,AC092667.1
Fibro_1,AC007907.1
Fibro_1,AL132709.1
Fibro_1,TBX5
Fibro_1,AC003101.1
Fibro_1,LINC01133
Fibro_1,CNTNAP2
Fibro_1,ADGRG2
Fibro_1,ROBO2
Fibro_1,BMPER
Fibro_1,AC092818.1
Fibro_1,KCNB2
Fibro_1,AJAP1
Fibro_1,PTHLH
Fibro_1,ALDH1A2
Fibro_1,COL12A1
Fibro_1,AC021504.1
Fibro_1,PLXDC1
Fibro_1,SRPX2
Fibro_1,ADH1B
Fibro_1,ADAM33
Fibro_1,ARHGAP20
Fibro_1,AC004448.2
Fibro_1,PRSS12
Fibro_1,AC079313.2
Fibro_1,HSD11B2
Fibro_1,NEGR1
Fibro_1,THBS2
Fibro_1,AC131902.2
Fibro_1,CDH12
Fibro_1,DNM1
Fibro_1,AC015712.1
Fibro_1,ROR2
Fibro_1,AC044802.2
Fibro_1,TSPEAR-AS1
Fibro_1,AL121768.1
Fibro_1,COL6A1
Fibro_1,NTNG1
Fibro_1,SHOX2
Fibro_1,RXFP1
Fibro_1,DTX1
Fibro_1,PDZRN4
Fibro_1,TGM7
Fibro_1,INHBA
Fibro_1,SLC6A20
Fibro_1,AC104051.2
Fibro_1,AC100793.4
Fibro_1,AC078909.2
Fibro_1,HSD3B2
Fibro_1,LINC00645
Fibro_1,SH3PXD2B
Fibro_1,AC006207.1
Fibro_1,RET
Fibro_1,MRC2
Fibro_1,RGS22
Fibro_1,C6orf118
Fibro_1,AC025539.1
Fibro_1,SPRR2B
Fibro_1,IL10
Fibro_1,OR52N4
Fibro_1,PODN
Fibro_1,DSCAS
Fibro_1,CER1
Fibro_1,AC012349.1
Fibro_1,ADH1A
Fibro_1,DIO3OS
Fibro_1,AC092535.1
Fibro_1,AL035045.1
Fibro_1,AC004160.2
Fibro_1,LINC02580
Fibro_1,LINC00309
Fibro_1,TBX18
Fibro_1,LPAR1
Fibro_1,LINC01482
Fibro_1,LRRC4C
Fibro_1,COL6A6
Fibro_1,SCN7A
Fibro_1,ALX1
Fibro_1,AC090568.2
Fibro_1,VIT
Fibro_1,DBX2
Fibro_1,C1RL-AS1
Fibro_1,COL6A2
Fibro_1,EPHA7
Fibro_1,AL691420.1
Fibro_1,AC090912.1
Fibro_1,PLPPR5
Fibro_1,LINC01948
Fibro_1,EPHA3
Fibro_1,MMP10
Fibro_1,CPA6
Fibro_1,LINC01638
Fibro_1,AC005291.1
Fibro_1,LAMC2
Fibro_1,LINC01917
Fibro_1,PID1
Fibro_1,AC245595.1
Fibro_1,CNKSR2
Fibro_1,FGF16
Fibro_1,LINC01914
Fibro_1,AL161751.1
Fibro_1,DCHS2
Fibro_1,TWIST2
Fibro_1,ZNF99
Fibro_1,FAIM2
Fibro_1,LINC01139
Fibro_1,AP001059.1
Fibro_1,IGKV1-17
Fibro_1,F2RL1
Fibro_1,AC092691.1
Fibro_1,EVC2
Fibro_1,FAM20A
Fibro_1,NHSL1
Fibro_1,AP003119.2
Fibro_1,PLAGL1
Fibro_1,SVEP1
Fibro_1,IL16
Fibro_1,CDO1
Fibro_1,LINC01819
Fibro_1,C3orf67
Fibro_1,MME-AS1
Fibro_1,KCNN1
Fibro_1,AC008105.3
Fibro_1,PCOLCE
Fibro_1,GPR1
Fibro_1,ITGB3
Fibro_1,LSP1
Fibro_1,CEP126
Fibro_1,RANBP3L
Fibro_1,AC005013.1
Fibro_1,CMTM2
Fibro_1,GYG2
Fibro_1,COL1A2
Fibro_1,TESPA1
Fibro_1,DCLK1
Fibro_1,LRRC36
Fibro_1,CAPN6
Fibro_1,WNT10B
Fibro_1,AC005162.3
Fibro_1,ADRA1A
Fibro_1,MGST1
Fibro_1,KCNH1
Fibro_1,RAB6C
Fibro_1,AC093833.1
Fibro_1,SCNN1B
Fibro_1,CRHR1
Fibro_1,SLC22A15
Fibro_1,LINC00524
Fibro_1,LINC00473
Fibro_1,GLYATL2
Fibro_1,DACT2
Fibro_1,AC087623.1
Fibro_1,VWA5B1
Fibro_1,MFAP5
Fibro_1,TNFAIP6
Fibro_1,PDGFRA
Fibro_1,TRPV4
Fibro_1,HCRT
Fibro_1,CYP1B1-AS1
Fibro_1,AC017048.3
Fibro_1,LINC01532
Fibro_1,NAALAD2
Fibro_1,VCAN
Fibro_1,LINC01140
Fibro_1,ZNF208
Fibro_1,CXorf67
Fibro_1,ERVK9-11
Fibro_1,F10
Fibro_1,BOC
Fibro_1,EBF2
Fibro_1,HUNK
Fibro_1,NT5E
Fibro_1,GAS7
Fibro_1,PROCR
Fibro_1,CRISPLD1
Fibro_1,SLC26A5
Fibro_1,LINC01117
Fibro_1,AC069368.1
Fibro_1,AC090103.1
Fibro_1,AC074386.1
Fibro_1,STRA6
Fibro_1,AC067956.1
Fibro_1,DCX
Fibro_1,MEIS2
Fibro_1,AL161630.1
Fibro_1,VSTM2A
Fibro_1,ANKRD53
Fibro_1,LAMC3
Fibro_1,DLGAP2
Fibro_1,AC008440.3
Fibro_1,MDGA2
Fibro_1,AL669970.3
Fibro_1,AC017076.1
Fibro_1,AC097480.1
Fibro_1,AC015712.2
Fibro_1,XPNPEP2
Fibro_1,SHCBP1L
Fibro_1,AC005162.2
Fibro_1,OR2C3
Fibro_1,ELN-AS1
Fibro_1,SLC6A2
Fibro_1,AC010931.2
Fibro_1,AP000781.1
Fibro_1,AL049874.3
Fibro_1,EWSAT1
Fibro_1,AC012558.1
Fibro_1,CBLN3
Fibro_1,PGF
Fibro_1,MAG
Fibro_1,PACERR
Fibro_1,CHST9
Fibro_1,FBXO39
Fibro_1,KCNT2
Fibro_1,CLDN1
Fibro_1,NLGN4Y
Fibro_1,AC082651.1
Fibro_1,KCNMB2
Fibro_1,PQLC2L
Fibro_1,AL109659.2
Fibro_1,AC009021.2
Fibro_1,NHLRC4
Fibro_1,DCN
Fibro_1,KCNK1
Fibro_1,FGF14
Fibro_1,TBXT
Fibro_1,LINC00954
Fibro_1,AC245100.7
Fibro_1,CD70
Fibro_1,GLI1
Fibro_1,BHMT
Fibro_1,ANGPTL5
Fibro_1,LTBP2
Fibro_1,COL15A1
Fibro_1,MXRA8
Fibro_1,AC124276.2
Fibro_1,AC020916.2
Fibro_1,CHL1
Fibro_1,ADD3
Fibro_1,ARHGEF5
Fibro_1,STEAP2
Fibro_1,AL645504.1
Fibro_1,MEIS3
Fibro_1,KCNK15-AS1
Fibro_1,ALDH1A3
Fibro_1,ZNF860
Fibro_1,AL603840.1
Fibro_1,AL359555.2
Fibro_1,LMX1B
Fibro_1,ABCA12
Fibro_1,ICOSLG
Fibro_1,PAPPA
Fibro_1,LINC02575
Fibro_1,COLCA1
Fibro_1,EFCAB13
Fibro_1,BORCS8-MEF2B
Fibro_1,APCDD1
Fibro_1,ZNF728
Fibro_1,LINC01088
Fibro_1,COL8A1
Fibro_1,AJ011932.1
Fibro_1,ADA
Fibro_1,AL133467.1
Fibro_1,AC060766.6
Fibro_1,LINC02435
Fibro_1,CROCC2
Fibro_1,TRIM6
Fibro_1,CPB1
Fibro_1,PDGFD
Fibro_1,FBLN2
Fibro_1,AC007750.1
Fibro_1,OXT
Fibro_1,SLC17A7
Fibro_1,SMOC2
Fibro_1,AL158055.1
Fibro_1,PHACTR3
Fibro_1,GRIA1
Fibro_1,WISP2
Fibro_1,LINC02323
Fibro_1,PKP3
Fibro_1,SEMA5A-AS1
Fibro_1,LINC02202
Fibro_1,MMP16
Fibro_1,AC104655.1
Fibro_1,AC027237.3
Fibro_1,PCOLCE2
Fibro_1,LOXL3
Fibro_1,AP003501.2
Fibro_1,LAMB1
Fibro_1,LTBP4
Fibro_1,PDGFRL
Fibro_1,GALNT16
Fibro_1,OMD
Fibro_1,CCL26
Fibro_1,KRT222
Fibro_1,HSPG2
Fibro_1,MYOC
Fibro_1,COLGALT2
Fibro_1,MEDAG
Fibro_1,STK32A-AS1
Fibro_1,LINC01230
Fibro_1,SOWAHD
Fibro_1,AC093535.1
Fibro_1,AL359851.1
Fibro_1,PLD1
Fibro_1,AL512274.1
Fibro_1,TMEM132C
Fibro_1,DPP4
Fibro_1,PDE1A
Fibro_1,C17orf99
Fibro_1,AC019193.2
Fibro_1,FMO3
Fibro_1,LRRC34
Fibro_1,ACTN1-AS1
Fibro_1,FOXF1
Fibro_1,VASH2
Fibro_1,GSTM5
Fibro_1,TRPA1
Fibro_1,TMEM71
Fibro_1,ABI3BP
Fibro_1,PTPRH
Fibro_1,AL138478.1
Fibro_1,SH2D4A
Fibro_1,WNT2
Fibro_1,CFD
Fibro_1,CBLN4
Fibro_1,FBLN5
Fibro_1,CDS1
Fibro_1,BMP7
Fibro_1,ITGA8
Fibro_1,CBR3
Fibro_1,TRERF1
Fibro_1,SERPINE1
Fibro_1,CATSPERB
Fibro_1,PCSK2
Fibro_1,AC016877.1
Fibro_1,KLHDC8A
Fibro_1,BCHE
Fibro_1,SLITRK3
Fibro_1,GLT8D2
Fibro_1,ANGPTL7
Fibro_1,CD80
Fibro_1,NIPAL4
Fibro_1,WSCD2
Fibro_1,AC000093.1
Fibro_1,CILP
Fibro_1,SOX30
Fibro_1,AC008581.2
Fibro_1,MELTF
Fibro_1,ODF3L1
Fibro_1,HS3ST1
Fibro_1,SALL4
Fibro_1,FAM166A
Fibro_1,AOX1
Fibro_1,SCARA5
Fibro_1,OR56B1
Fibro_1,C6orf132
Fibro_1,HAND2
Fibro_1,AC127024.2
Fibro_1,AGMO
Fibro_1,LINC01579
Fibro_1,PTGDS
Fibro_1,HTRA3
Fibro_1,ADH1C
Fibro_1,ZNF676
Fibro_1,FBN1
Fibro_1,CORO2B
Fibro_1,AC105446.1
Fibro_1,PCDH18
Fibro_1,SERTAD4
Fibro_1,AC092167.1
Fibro_1,COL1A1
Fibro_1,LINC02055
Fibro_1,ITIH5
Fibro_1,AL034346.1
Fibro_1,PCOLCE-AS1
Fibro_1,AC079298.3
Fibro_1,DPT
Fibro_1,ARHGAP22
Fibro_1,TRPM2
Fibro_1,LAMA2
Fibro_1,AP001604.1
Fibro_1,AL512598.1
Fibro_1,TMEM176B
Fibro_1,TYRO3
Fibro_1,RHOV
Fibro_1,XXYLT1-AS2
Fibro_1,AFF3
Fibro_1,LRP1
Fibro_1,AC068870.2
Fibro_1,AXL
Fibro_1,PALM
Fibro_1,AC021660.2
Fibro_1,PGC
Fibro_1,FAM180A
Fibro_1,AP001059.2
Fibro_1,NCAM2
Fibro_1,PURG
Fibro_1,GLI3
Fibro_1,LAMA1
Fibro_1,TBX5-AS1
Fibro_1,TMEM215
Fibro_1,GLYATL1
Fibro_1,SPATA6
Fibro_1,COL3A1
Fibro_1,QRFPR
Fibro_1,TC2N
Fibro_1,LIPC
Fibro_1,AC004816.2
Fibro_1,EGOT
Fibro_1,CYP7B1
Fibro_1,AP001059.3
Fibro_1,MFAP2
Fibro_1,DBH-AS1
Fibro_1,PTPRD-AS1
Fibro_1,FSTL1
Fibro_1,LHCGR
Fibro_1,FAM180B
Fibro_1,FGF18
Fibro_1,ADH4
Fibro_1,PCSK6
Fibro_1,SLCO6A1
Fibro_1,ZC3H12B
Fibro_1,AL136084.3
Fibro_1,ESM1
Fibro_1,LINC00345
Fibro_1,SIX3
Fibro_1,RGS11
Fibro_1,SFRP4
Fibro_1,OAF
Fibro_1,AC093151.2
Fibro_1,PRG4
Fibro_1,EMX2
Fibro_1,AC074135.1
Fibro_1,HHIP
Fibro_1,MAB21L3
Fibro_1,AL136084.2
Fibro_1,AC106881.1
Fibro_1,PRTFDC1
Fibro_1,AC008438.2
Fibro_1,HHIPL1
Fibro_1,Z95114.4
Fibro_1,LINC01684
Fibro_1,MUC12
Fibro_1,RHPN2
Fibro_1,EFEMP1
Fibro_1,ARAP1-AS2
Fibro_1,PCNX2
Fibro_1,TIAM1
Fibro_1,AC114939.1
Fibro_1,AL110292.1
Fibro_1,SNCAIP
Fibro_1,CYS1
Fibro_1,GDF10
Fibro_1,RCVRN
Fibro_1,INSRR
Fibro_1,EMX2OS
Fibro_1,PTGIS
Fibro_1,TSKU
Fibro_1,P2RY12
Fibro_1,APCDD1L
Fibro_1,PRELP
Fibro_1,CYP4Z1
Fibro_1,ECT2L
Fibro_1,ATL1
Fibro_1,AC090673.1
Fibro_1,LINC01238
Fibro_1,LINC02094
Fibro_1,FIBIN
Fibro_1,CDH19
Fibro_1,TRIM22
Fibro_1,SHISA6
Fibro_1,AC068987.5
Fibro_1,AK8
Fibro_1,COL16A1
Fibro_1,PLEKHH2
Fibro_1,AP002761.3
Fibro_1,AC093627.6
Fibro_1,AC027277.1
Fibro_1,AL512604.3
Fibro_1,ADAMTSL3
Fibro_1,TMC3-AS1
Fibro_1,RAB3IL1
Fibro_1,AL021408.1
Fibro_1,LPIN3
Fibro_1,KIF5C
Fibro_1,IRX1
Fibro_1,ADAMTS5
Fibro_1,NTM
Fibro_1,TBC1D16
Fibro_1,TRAV18
Fibro_1,AC093110.1
Fibro_1,AC010327.4
Fibro_1,POU2F3
Fibro_1,BTBD19
Fibro_1,SSC5D
Fibro_1,SRRM3
Fibro_1,HMGCLL1
Fibro_1,VSIG10L2
Fibro_1,AIRE
Fibro_1,PPL
Fibro_1,PLA2G2A
Fibro_1,AC020913.2
Fibro_1,LINC00517
Fibro_1,LYPD1
Fibro_1,C1R
Fibro_1,SRGAP1
Fibro_1,BNC2-AS1
Fibro_1,CADPS
Fibro_1,CCBE1
Fibro_1,GSN
Fibro_1,JHY
Fibro_1,AC068992.1
Fibro_1,GALNT7
Fibro_1,C3
Fibro_1,COL5A2
Fibro_1,ATP6V1G2-DDX39B
Fibro_1,C8orf48
Fibro_1,AL132711.1
Fibro_1,MCUB
Fibro_1,COL6A3
Fibro_1,SPSB4
Fibro_1,CPXM1
Fibro_1,IGFBP6
Fibro_1,AC012354.1
Fibro_1,AC012613.2
Fibro_1,COLCA2
Fibro_1,TSPEAR-AS2
Fibro_1,FNDC1
Fibro_1,INMT-MINDY4
Fibro_1,KCNA2
Fibro_1,LINC01480
Fibro_1,RECK
Fibro_1,AC022730.4
Fibro_1,AC073912.1
Fibro_1,AL355981.1
Fibro_1,AC010201.2
Fibro_1,PTGES
Fibro_1,ADAMTS2
Fibro_1,STARD9
Fibro_1,LINC02550
Fibro_1,TLE6
Fibro_1,MTRNR2L7
Fibro_1,CCDC80
Fibro_1,FNDC11
Fibro_1,GRHL3
Fibro_1,NGFR
Fibro_1,COLEC12
Fibro_1,UST
Fibro_1,FMO2
Fibro_1,PLK5
Fibro_1,AC010343.3
Fibro_1,AC125603.3
Fibro_1,AC068987.4
Fibro_1,AC005837.3
Fibro_1,AC090510.2
Fibro_1,SCUBE3
Fibro_1,AF230666.1
Fibro_1,ZNF723
Fibro_1,PLA2G4A
Fibro_1,COL5A1
Fibro_1,COL11A1
Fibro_1,MAP6
Fibro_1,BRSK1
Fibro_1,PABPC5
Fibro_1,TRPC1
Fibro_1,ADGRA1-AS1
Fibro_1,AC069281.1
Fibro_1,OR1I1
Fibro_1,COMP
Fibro_1,RTL1
Fibro_1,GLIPR2
Fibro_1,KCND2
Fibro_1,TEDDM1
Fibro_1,AC105285.1
Fibro_1,FADS2
Fibro_1,AC243960.3
Fibro_1,PLEKHA5
Fibro_1,ACVRL1
Fibro_1,LINC00028
Fibro_1,SH2D1A
Fibro_1,DENND2A
Fibro_1,PCDH7
Fibro_1,PPFIA2
Fibro_1,BEGAIN
Fibro_1,CRLF1
Fibro_1,TMEM119
Fibro_1,CPXM2
Fibro_1,MAP1LC3C
Fibro_1,NAV1
Fibro_1,AL096865.1
Fibro_1,WNT5A-AS1
Fibro_1,AC004889.1
Fibro_1,C1QTNF2
Fibro_1,ACKR3
Fibro_1,AL589826.2
Fibro_1,BMP4
Fibro_1,TNC
Fibro_1,PRRX2
Fibro_1,ELN
Fibro_1,U47924.3
Fibro_1,FHDC1
Fibro_1,GRID1
Fibro_1,CAPN5
Fibro_1,UBL4B
Fibro_1,CYP7A1
Fibro_1,AGTR1
Fibro_1,AL022476.1
Fibro_1,BEAN1-AS1
Fibro_1,AL136141.1
Fibro_1,AC005699.1
Fibro_1,AC002454.1
Fibro_1,BMP8B
Fibro_1,LINC00887
Fibro_1,SLC22A18AS
Fibro_1,GPR158
Fibro_1,NME1-NME2
Fibro_1,AC083805.3
Fibro_1,TDRD9
Fibro_1,LINC00839
Fibro_1,TSSK4
Fibro_1,ISLR
Fibro_1,ALDH1L2
Fibro_1,PRKCG
Fibro_1,AL136376.1
Fibro_1,AL354674.1
Fibro_1,FN1
Fibro_1,EPB41L2
Fibro_1,MAP3K12
Fibro_1,PENK
Fibro_1,GRK5
Fibro_1,AP001056.2
Fibro_1,FBXO17
Fibro_1,SLC2A10
Fibro_1,OSR2
Fibro_1,LINC00607
Fibro_1,NKD2
Fibro_1,ADGRD1
Fibro_1,AL645939.4
Fibro_1,LINC02356
Fibro_1,AC104564.4
Fibro_1,SLC6A1
Fibro_1,HSD11B1
Fibro_1,LMO3
Fibro_1,CD248
Fibro_1,TMEM176A
Fibro_1,LINC01340
Fibro_1,AC008063.1
Fibro_1,ADAMTSL1
Fibro_1,PRRT2
Fibro_1,GNB3
Fibro_1,LINC02076
Fibro_1,TRDV3
Fibro_1,SLC22A16
Fibro_1,SYTL4
Fibro_1,AC090912.2
Fibro_1,AL121895.2
Fibro_1,AC110048.2
Fibro_1,AL160290.2
Fibro_1,FAM184A
Fibro_1,IKBKE
Fibro_1,AL590428.1
Fibro_1,NRK
Fibro_1,EPS8L2
Fibro_1,SNHG18
Fibro_1,FAM43B
Fibro_1,LINC00535
Fibro_1,C5
Fibro_1,PTGFR
Fibro_1,AC055855.2
Fibro_1,HAS2-AS1
Fibro_1,LINC02302
Fibro_1,TSPAN11
Fibro_1,LINC01229
Fibro_1,IL17RD
Fibro_1,ABCA9
Fibro_1,AC009908.1
Fibro_1,AL360219.1
Fibro_1,ABCA6
Fibro_1,RHOJ
Fibro_1,AC010201.1
Fibro_1,EFCC1
Fibro_1,COL9A3
Fibro_1,FAM69C
Fibro_1,CRISPLD2
Fibro_1,LINC00470
Fibro_1,ACKR2
Fibro_1,BDKRB1
Fibro_1,LINC00683
Fibro_1,NEIL3
Fibro_1,ROBO3
Fibro_1,BMP5
Fibro_1,ACTL10
Fibro_1,PLEKHA6
Fibro_1,PLP1
Fibro_1,MMP23B
Fibro_1,CLEC3B
Fibro_1,FAT3
Fibro_1,CLMP
Fibro_1,CCDC78
Fibro_1,Z83851.1
Fibro_1,C1QTNF7
Fibro_1,ARHGEF10
Fibro_1,AC002546.1
Fibro_1,AC004233.2
Fibro_1,CLSTN3
Fibro_1,ECM2
Fibro_1,ZNF730
Fibro_1,TSHZ3
Fibro_1,PRIMA1
Fibro_1,CHI3L2
Fibro_1,DNAH9
Fibro_1,LRRC74A
Fibro_1,LINC01381
Fibro_1,AC090510.3
Fibro_1,C3orf70
Fibro_1,TMEM92-AS1
Fibro_1,KIAA1614
Fibro_1,SOX5
Fibro_1,SLC25A43
Fibro_1,HIST3H2BB
Fibro_1,MYO3B
Fibro_1,MBNL3
Fibro_1,MEG8
Fibro_1,LINC02327
Fibro_1,RUNX2
Fibro_1,P3H3
Fibro_1,CDC42EP2
Fibro_1,LINC02341
Fibro_1,XYLT1
Fibro_1,AC244517.6
Fibro_1,RAB7B
Fibro_1,AP000911.2
Fibro_1,FBLN1
Fibro_1,LINC02352
Fibro_1,DPYSL5
Fibro_1,AC004540.2
Fibro_1,LINC00672
Fibro_1,MAP1B
Fibro_1,PRICKLE2
Fibro_1,TRIM29
Fibro_1,EGFR
Fibro_1,TMSB15B
Fibro_1,MTMR11
Fibro_1,TMEM35A
Fibro_1,CPNE7
Fibro_1,TP53I3
Fibro_1,LINC01711
